 r Theta rho m1 m2 m3
        6144          96          64
   200.00000000000000     
  0.143303E+01  0.160094E+01  0.120564E+00 -0.515408E-05 -0.503262E-04  0.805195E-01
  0.146636E+01  0.160094E+01  0.120487E+00 -0.364568E-05 -0.415408E-04  0.788372E-01
  0.150046E+01  0.160094E+01  0.119194E+00  0.129360E-05 -0.383420E-04  0.763774E-01
  0.153536E+01  0.160094E+01  0.115955E+00  0.351535E-05 -0.393925E-04  0.727294E-01
  0.157107E+01  0.160094E+01  0.111188E+00  0.257577E-05 -0.400295E-04  0.682314E-01
  0.160761E+01  0.160094E+01  0.105279E+00  0.828059E-06 -0.385030E-04  0.631805E-01
  0.164501E+01  0.160094E+01  0.986063E-01 -0.512803E-06 -0.357513E-04  0.578441E-01
  0.168327E+01  0.160094E+01  0.915679E-01 -0.870349E-06 -0.327460E-04  0.524813E-01
  0.172242E+01  0.160094E+01  0.845127E-01 -0.885519E-06 -0.298967E-04  0.473009E-01
  0.176248E+01  0.160094E+01  0.777013E-01 -0.921774E-06 -0.271247E-04  0.424449E-01
  0.180347E+01  0.160094E+01  0.713112E-01 -0.107279E-05 -0.243870E-04  0.379976E-01
  0.184542E+01  0.160094E+01  0.654499E-01 -0.137275E-05 -0.217254E-04  0.339970E-01
  0.188834E+01  0.160094E+01  0.601709E-01 -0.176329E-05 -0.191546E-04  0.304484E-01
  0.193226E+01  0.160094E+01  0.554778E-01 -0.207328E-05 -0.167579E-04  0.273295E-01
  0.197720E+01  0.160094E+01  0.513307E-01 -0.235684E-05 -0.146716E-04  0.245972E-01
  0.202319E+01  0.160094E+01  0.476651E-01 -0.266164E-05 -0.129865E-04  0.221990E-01
  0.207025E+01  0.160094E+01  0.444102E-01 -0.285422E-05 -0.116889E-04  0.200835E-01
  0.211840E+01  0.160094E+01  0.414948E-01 -0.279716E-05 -0.106508E-04  0.182029E-01
  0.216767E+01  0.160094E+01  0.388472E-01 -0.255904E-05 -0.972694E-05  0.165133E-01
  0.221809E+01  0.160094E+01  0.364048E-01 -0.219029E-05 -0.884251E-05  0.149780E-01
  0.226968E+01  0.160094E+01  0.341212E-01 -0.179094E-05 -0.800893E-05  0.135708E-01
  0.232247E+01  0.160094E+01  0.319632E-01 -0.149043E-05 -0.722628E-05  0.122724E-01
  0.237649E+01  0.160094E+01  0.299117E-01 -0.130204E-05 -0.650808E-05  0.110711E-01
  0.243176E+01  0.160094E+01  0.279601E-01 -0.118103E-05 -0.587949E-05  0.996039E-02
  0.248832E+01  0.160094E+01  0.261079E-01 -0.108042E-05 -0.533416E-05  0.893620E-02
  0.254620E+01  0.160094E+01  0.243560E-01 -0.976275E-06 -0.484709E-05  0.799497E-02
  0.260542E+01  0.160094E+01  0.227041E-01 -0.874516E-06 -0.439549E-05  0.713271E-02
  0.266602E+01  0.160094E+01  0.211513E-01 -0.796053E-06 -0.396724E-05  0.634512E-02
  0.272803E+01  0.160094E+01  0.196951E-01 -0.737019E-06 -0.355844E-05  0.562757E-02
  0.279148E+01  0.160094E+01  0.183331E-01 -0.697984E-06 -0.317636E-05  0.497552E-02
  0.285640E+01  0.160094E+01  0.170618E-01 -0.680655E-06 -0.283413E-05  0.438425E-02
  0.292284E+01  0.160094E+01  0.158767E-01 -0.666082E-06 -0.253412E-05  0.384906E-02
  0.299082E+01  0.160094E+01  0.147728E-01 -0.647693E-06 -0.227037E-05  0.336528E-02
  0.306038E+01  0.160094E+01  0.137448E-01 -0.627081E-06 -0.203548E-05  0.292850E-02
  0.313156E+01  0.160094E+01  0.127876E-01 -0.603945E-06 -0.182576E-05  0.253460E-02
  0.320440E+01  0.160094E+01  0.118962E-01 -0.574040E-06 -0.163944E-05  0.217978E-02
  0.327893E+01  0.160094E+01  0.110654E-01 -0.538072E-06 -0.147606E-05  0.186048E-02
  0.335520E+01  0.160094E+01  0.102901E-01 -0.501713E-06 -0.133957E-05  0.157343E-02
  0.343323E+01  0.160094E+01  0.956685E-02 -0.469704E-06 -0.122018E-05  0.131585E-02
  0.351309E+01  0.160094E+01  0.889250E-02 -0.441068E-06 -0.110684E-05  0.108524E-02
  0.359480E+01  0.160094E+01  0.826428E-02 -0.411711E-06 -0.987914E-06  0.879239E-03
  0.367841E+01  0.160094E+01  0.767961E-02 -0.382646E-06 -0.856411E-06  0.695699E-03
  0.376396E+01  0.160094E+01  0.713599E-02 -0.359550E-06 -0.715100E-06  0.532587E-03
  0.385151E+01  0.160094E+01  0.663068E-02 -0.354981E-06 -0.579637E-06  0.387994E-03
  0.394109E+01  0.160094E+01  0.616046E-02 -0.383684E-06 -0.471490E-06  0.260132E-03
  0.403275E+01  0.160094E+01  0.572291E-02 -0.433897E-06 -0.413793E-06  0.147417E-03
  0.412655E+01  0.160094E+01  0.531590E-02 -0.471972E-06 -0.387322E-06  0.484044E-04
  0.422253E+01  0.160094E+01  0.493728E-02 -0.463410E-06 -0.391795E-06 -0.382169E-04
  0.432074E+01  0.160094E+01  0.458462E-02 -0.416300E-06 -0.428995E-06 -0.113620E-03
  0.442124E+01  0.160094E+01  0.425520E-02 -0.334666E-06 -0.456601E-06 -0.178830E-03
  0.452407E+01  0.160094E+01  0.394681E-02 -0.229790E-06 -0.452905E-06 -0.234744E-03
  0.462929E+01  0.160094E+01  0.365759E-02 -0.146597E-06 -0.428501E-06 -0.282155E-03
  0.473697E+01  0.160094E+01  0.338657E-02 -0.787772E-07 -0.380332E-06 -0.321839E-03
  0.484714E+01  0.160094E+01  0.313434E-02  0.125441E-07 -0.297330E-06 -0.354695E-03
  0.495988E+01  0.160094E+01  0.290280E-02  0.171338E-06 -0.189244E-06 -0.381833E-03
  0.507524E+01  0.160094E+01  0.269368E-02  0.429656E-06 -0.893921E-07 -0.404475E-03
  0.519328E+01  0.160094E+01  0.250529E-02  0.709543E-06 -0.102348E-07 -0.423412E-03
  0.531407E+01  0.160094E+01  0.233068E-02  0.811433E-06  0.375651E-07 -0.438382E-03
  0.543767E+01  0.160094E+01  0.216087E-02  0.774913E-06  0.524109E-07 -0.448277E-03
  0.556415E+01  0.160094E+01  0.199525E-02  0.487167E-06  0.395433E-07 -0.453182E-03
  0.569356E+01  0.160094E+01  0.183080E-02 -0.176588E-06 -0.771829E-08 -0.452511E-03
  0.582599E+01  0.160094E+01  0.167469E-02 -0.859721E-06 -0.898329E-07 -0.448143E-03
  0.596149E+01  0.160094E+01  0.153970E-02 -0.109596E-05 -0.165802E-06 -0.444042E-03
  0.610015E+01  0.160094E+01  0.143509E-02 -0.976953E-06 -0.211323E-06 -0.444099E-03
  0.624203E+01  0.160094E+01  0.135588E-02 -0.462835E-06 -0.217456E-06 -0.448416E-03
  0.638722E+01  0.160094E+01  0.129781E-02  0.426904E-06 -0.204233E-06 -0.457002E-03
  0.653577E+01  0.160094E+01  0.124138E-02  0.104051E-05 -0.175989E-06 -0.463866E-03
  0.668779E+01  0.160094E+01  0.116757E-02  0.120441E-05 -0.135884E-06 -0.461753E-03
  0.684334E+01  0.160094E+01  0.107516E-02  0.789780E-06 -0.104991E-06 -0.449114E-03
  0.700251E+01  0.160094E+01  0.963527E-03 -0.274236E-06 -0.877005E-07 -0.424432E-03
  0.716538E+01  0.160094E+01  0.846719E-03 -0.138855E-05 -0.848802E-07 -0.392869E-03
  0.733204E+01  0.160094E+01  0.750447E-03 -0.191837E-05 -0.853764E-07 -0.366304E-03
  0.750257E+01  0.160094E+01  0.683282E-03 -0.196505E-05 -0.804057E-07 -0.350245E-03
  0.767707E+01  0.160094E+01  0.634995E-03 -0.173620E-05 -0.665986E-07 -0.341251E-03
  0.785563E+01  0.160094E+01  0.595679E-03 -0.129632E-05 -0.459779E-07 -0.335191E-03
  0.803834E+01  0.160094E+01  0.561379E-03 -0.694432E-06 -0.299023E-07 -0.330368E-03
  0.822530E+01  0.160094E+01  0.526865E-03 -0.851373E-07 -0.150828E-07 -0.323886E-03
  0.841662E+01  0.160094E+01  0.487766E-03  0.471954E-06  0.413674E-08 -0.312902E-03
  0.861238E+01  0.160094E+01  0.441606E-03  0.918676E-06  0.309954E-07 -0.295372E-03
  0.881269E+01  0.160094E+01  0.386038E-03  0.118074E-05  0.634052E-07 -0.269061E-03
  0.901766E+01  0.160094E+01  0.318488E-03  0.117648E-05  0.873508E-07 -0.231284E-03
  0.922740E+01  0.160094E+01  0.240554E-03  0.944076E-06  0.814615E-07 -0.182081E-03
  0.944202E+01  0.160094E+01  0.164496E-03  0.652943E-06  0.576084E-07 -0.129735E-03
  0.966163E+01  0.160094E+01  0.115019E-03  0.565242E-06  0.295546E-07 -0.939915E-04
  0.988635E+01  0.160094E+01  0.997769E-04  0.723741E-06  0.103467E-07 -0.827143E-04
  0.111279E+01  0.160764E+01  0.820340E-02 -0.380753E-04  0.689626E-05  0.668131E-02
  0.113867E+01  0.160764E+01  0.952454E-02 -0.132837E-04  0.798373E-05  0.770380E-02
  0.116516E+01  0.160764E+01  0.143587E-01 -0.269030E-05  0.107009E-04  0.114229E-01
  0.119226E+01  0.160764E+01  0.233368E-01 -0.773128E-05  0.102319E-04  0.182184E-01
  0.121999E+01  0.160764E+01  0.342610E-01 -0.148352E-04  0.216189E-05  0.262412E-01
  0.124837E+01  0.160764E+01  0.455584E-01 -0.184379E-04 -0.820956E-05  0.342362E-01
  0.127740E+01  0.160764E+01  0.561497E-01 -0.172091E-04 -0.150261E-04  0.413970E-01
  0.130711E+01  0.160764E+01  0.652759E-01 -0.126316E-04 -0.177110E-04  0.472065E-01
  0.133751E+01  0.160764E+01  0.723911E-01 -0.781569E-05 -0.184394E-04  0.513416E-01
  0.136862E+01  0.160764E+01  0.773452E-01 -0.504715E-05 -0.192375E-04  0.537838E-01
  0.140045E+01  0.160764E+01  0.803333E-01 -0.399832E-05 -0.206705E-04  0.547575E-01
  0.143303E+01  0.160764E+01  0.817908E-01 -0.371468E-05 -0.196003E-04  0.546354E-01
  0.146636E+01  0.160764E+01  0.822725E-01 -0.275960E-05 -0.147086E-04  0.538418E-01
  0.150046E+01  0.160764E+01  0.819698E-01  0.178244E-06 -0.114823E-04  0.525350E-01
  0.153536E+01  0.160764E+01  0.805686E-01  0.302802E-05 -0.131896E-04  0.505458E-01
  0.157107E+01  0.160764E+01  0.778909E-01  0.322312E-05 -0.166651E-04  0.478099E-01
  0.160761E+01  0.160764E+01  0.743334E-01  0.172015E-05 -0.182384E-04  0.446197E-01
  0.164501E+01  0.160764E+01  0.701687E-01  0.959677E-07 -0.180333E-04  0.411719E-01
  0.168327E+01  0.160764E+01  0.656677E-01 -0.490857E-06 -0.171326E-04  0.376458E-01
  0.172242E+01  0.160764E+01  0.610763E-01 -0.576692E-06 -0.161245E-04  0.341921E-01
  0.176248E+01  0.160764E+01  0.565809E-01 -0.541877E-06 -0.151204E-04  0.309156E-01
  0.180347E+01  0.160764E+01  0.523137E-01 -0.541451E-06 -0.140706E-04  0.278822E-01
  0.184542E+01  0.160764E+01  0.483622E-01 -0.614146E-06 -0.129544E-04  0.251278E-01
  0.188834E+01  0.160764E+01  0.447750E-01 -0.768201E-06 -0.117299E-04  0.226638E-01
  0.193226E+01  0.160764E+01  0.415637E-01 -0.104688E-05 -0.104690E-04  0.204810E-01
  0.197720E+01  0.160764E+01  0.387082E-01 -0.143919E-05 -0.932086E-05  0.185540E-01
  0.202319E+01  0.160764E+01  0.361708E-01 -0.181401E-05 -0.838113E-05  0.168509E-01
  0.207025E+01  0.160764E+01  0.339089E-01 -0.200621E-05 -0.768043E-05  0.153394E-01
  0.211840E+01  0.160764E+01  0.318760E-01 -0.199070E-05 -0.714768E-05  0.139879E-01
  0.216767E+01  0.160764E+01  0.300215E-01 -0.182480E-05 -0.666473E-05  0.127659E-01
  0.221809E+01  0.160764E+01  0.283000E-01 -0.154781E-05 -0.617248E-05  0.116475E-01
  0.226968E+01  0.160764E+01  0.266777E-01 -0.124711E-05 -0.568093E-05  0.106141E-01
  0.232247E+01  0.160764E+01  0.251305E-01 -0.103324E-05 -0.519707E-05  0.965262E-02
  0.237649E+01  0.160764E+01  0.236460E-01 -0.911901E-06 -0.473599E-05  0.875546E-02
  0.243176E+01  0.160764E+01  0.222212E-01 -0.841659E-06 -0.432750E-05  0.791922E-02
  0.248832E+01  0.160764E+01  0.208577E-01 -0.785144E-06 -0.397215E-05  0.714219E-02
  0.254620E+01  0.160764E+01  0.195578E-01 -0.720115E-06 -0.365277E-05  0.642281E-02
  0.260542E+01  0.160764E+01  0.183229E-01 -0.648248E-06 -0.335211E-05  0.575901E-02
  0.266602E+01  0.160764E+01  0.171532E-01 -0.586225E-06 -0.306711E-05  0.514826E-02
  0.272803E+01  0.160764E+01  0.160481E-01 -0.541534E-06 -0.278596E-05  0.458786E-02
  0.279148E+01  0.160764E+01  0.150073E-01 -0.515021E-06 -0.251250E-05  0.407514E-02
  0.285640E+01  0.160764E+01  0.140296E-01 -0.506597E-06 -0.226457E-05  0.360718E-02
  0.292284E+01  0.160764E+01  0.131128E-01 -0.501673E-06 -0.204588E-05  0.318095E-02
  0.299082E+01  0.160764E+01  0.122540E-01 -0.491564E-06 -0.185029E-05  0.279334E-02
  0.306038E+01  0.160764E+01  0.114498E-01 -0.477936E-06 -0.167158E-05  0.244126E-02
  0.313156E+01  0.160764E+01  0.106968E-01 -0.462745E-06 -0.150958E-05  0.212182E-02
  0.320440E+01  0.160764E+01  0.999169E-02 -0.444208E-06 -0.136665E-05  0.183236E-02
  0.327893E+01  0.160764E+01  0.933098E-02 -0.421762E-06 -0.124553E-05  0.157033E-02
  0.335520E+01  0.160764E+01  0.871113E-02 -0.398183E-06 -0.113754E-05  0.133337E-02
  0.343323E+01  0.160764E+01  0.812976E-02 -0.377235E-06 -0.104841E-05  0.111949E-02
  0.351309E+01  0.160764E+01  0.758488E-02 -0.358524E-06 -0.961733E-06  0.926870E-03
  0.359480E+01  0.160764E+01  0.707483E-02 -0.337474E-06 -0.866429E-06  0.753833E-03
  0.367841E+01  0.160764E+01  0.659791E-02 -0.314485E-06 -0.754894E-06  0.598776E-03
  0.376396E+01  0.160764E+01  0.615232E-02 -0.294060E-06 -0.629492E-06  0.460175E-03
  0.385151E+01  0.160764E+01  0.573613E-02 -0.287686E-06 -0.504533E-06  0.336592E-03
  0.394109E+01  0.160764E+01  0.534709E-02 -0.308385E-06 -0.398471E-06  0.226675E-03
  0.403275E+01  0.160764E+01  0.498316E-02 -0.350985E-06 -0.344864E-06  0.129201E-03
  0.412655E+01  0.160764E+01  0.464290E-02 -0.386574E-06 -0.328969E-06  0.430716E-04
  0.422253E+01  0.160764E+01  0.432510E-02 -0.382822E-06 -0.347448E-06 -0.327251E-04
  0.432074E+01  0.160764E+01  0.402840E-02 -0.348155E-06 -0.395376E-06 -0.991220E-04
  0.442124E+01  0.160764E+01  0.375053E-02 -0.286173E-06 -0.433045E-06 -0.156945E-03
  0.452407E+01  0.160764E+01  0.348947E-02 -0.204585E-06 -0.437102E-06 -0.206903E-03
  0.462929E+01  0.160764E+01  0.324354E-02 -0.142473E-06 -0.416830E-06 -0.249613E-03
  0.473697E+01  0.160764E+01  0.301205E-02 -0.938682E-07 -0.372282E-06 -0.285685E-03
  0.484714E+01  0.160764E+01  0.279558E-02 -0.319782E-07 -0.293535E-06 -0.315833E-03
  0.495988E+01  0.160764E+01  0.259576E-02  0.102894E-06 -0.185507E-06 -0.340954E-03
  0.507524E+01  0.160764E+01  0.241473E-02  0.345908E-06 -0.838554E-07 -0.362132E-03
  0.519328E+01  0.160764E+01  0.225156E-02  0.612760E-06  0.165128E-08 -0.380104E-03
  0.531407E+01  0.160764E+01  0.209957E-02  0.717726E-06  0.581567E-07 -0.394510E-03
  0.543767E+01  0.160764E+01  0.195074E-02  0.693390E-06  0.746315E-07 -0.404304E-03
  0.556415E+01  0.160764E+01  0.180482E-02  0.437433E-06  0.616712E-07 -0.409568E-03
  0.569356E+01  0.160764E+01  0.165933E-02 -0.163734E-06  0.118543E-07 -0.409788E-03
  0.582599E+01  0.160764E+01  0.152091E-02 -0.792677E-06 -0.795337E-07 -0.406671E-03
  0.596149E+01  0.160764E+01  0.140176E-02 -0.101250E-05 -0.160516E-06 -0.403955E-03
  0.610015E+01  0.160764E+01  0.131021E-02 -0.905715E-06 -0.216061E-06 -0.405160E-03
  0.624203E+01  0.160764E+01  0.124132E-02 -0.435937E-06 -0.230776E-06 -0.410238E-03
  0.638722E+01  0.160764E+01  0.119098E-02  0.377375E-06 -0.221994E-06 -0.419096E-03
  0.653577E+01  0.160764E+01  0.114138E-02  0.928647E-06 -0.195112E-06 -0.426217E-03
  0.668779E+01  0.160764E+01  0.107509E-02  0.107434E-05 -0.148071E-06 -0.424914E-03
  0.684334E+01  0.160764E+01  0.991238E-03  0.688958E-06 -0.112781E-06 -0.413816E-03
  0.700251E+01  0.160764E+01  0.889347E-03 -0.297006E-06 -0.937850E-07 -0.391543E-03
  0.716538E+01  0.160764E+01  0.782845E-03 -0.131268E-05 -0.896216E-07 -0.363048E-03
  0.733204E+01  0.160764E+01  0.695462E-03 -0.178597E-05 -0.901103E-07 -0.339298E-03
  0.750257E+01  0.160764E+01  0.634826E-03 -0.182586E-05 -0.845951E-07 -0.325249E-03
  0.767707E+01  0.160764E+01  0.591221E-03 -0.161200E-05 -0.691847E-07 -0.317575E-03
  0.785563E+01  0.160764E+01  0.555802E-03 -0.119639E-05 -0.485949E-07 -0.312606E-03
  0.803834E+01  0.160764E+01  0.524919E-03 -0.635494E-06 -0.323581E-07 -0.308769E-03
  0.822530E+01  0.160764E+01  0.493658E-03 -0.704302E-07 -0.167001E-07 -0.303333E-03
  0.841662E+01  0.160764E+01  0.457960E-03  0.444885E-06  0.512545E-08 -0.293648E-03
  0.861238E+01  0.160764E+01  0.415422E-03  0.860177E-06  0.373754E-07 -0.277734E-03
  0.881269E+01  0.160764E+01  0.363750E-03  0.110299E-05  0.757469E-07 -0.253416E-03
  0.901766E+01  0.160764E+01  0.300497E-03  0.109780E-05  0.103488E-06 -0.218128E-03
  0.922740E+01  0.160764E+01  0.227231E-03  0.881102E-06  0.952886E-07 -0.171929E-03
  0.944202E+01  0.160764E+01  0.155607E-03  0.610135E-06  0.668905E-07 -0.122678E-03
  0.966163E+01  0.160764E+01  0.108990E-03  0.531714E-06  0.341370E-07 -0.890312E-04
  0.988635E+01  0.160764E+01  0.946463E-04  0.685070E-06  0.115775E-07 -0.784308E-04
  0.111279E+01  0.161434E+01  0.456519E-02 -0.201858E-04  0.847500E-05  0.371778E-02
  0.113867E+01  0.161434E+01  0.529312E-02 -0.567682E-05  0.100780E-04  0.428131E-02
  0.116516E+01  0.161434E+01  0.800401E-02  0.167043E-05  0.148490E-04  0.636883E-02
  0.119226E+01  0.161434E+01  0.131652E-01  0.102298E-05  0.195377E-04  0.102811E-01
  0.121999E+01  0.161434E+01  0.196078E-01 -0.190430E-05  0.176035E-04  0.150233E-01
  0.124837E+01  0.161434E+01  0.264667E-01 -0.458862E-05  0.122461E-04  0.198961E-01
  0.127740E+01  0.161434E+01  0.331161E-01 -0.564247E-05  0.823038E-05  0.244232E-01
  0.130711E+01  0.161434E+01  0.390433E-01 -0.433477E-05  0.659044E-05  0.282444E-01
  0.133751E+01  0.161434E+01  0.438880E-01 -0.208312E-05  0.613372E-05  0.311357E-01
  0.136862E+01  0.161434E+01  0.474874E-01 -0.135218E-05  0.575985E-05  0.330310E-01
  0.140045E+01  0.161434E+01  0.499241E-01 -0.175863E-05  0.484636E-05  0.340390E-01
  0.143303E+01  0.161434E+01  0.514173E-01 -0.221562E-05  0.438640E-05  0.343544E-01
  0.146636E+01  0.161434E+01  0.521885E-01 -0.180279E-05  0.574050E-05  0.341608E-01
  0.150046E+01  0.161434E+01  0.524152E-01 -0.119933E-06  0.751294E-05  0.336001E-01
  0.153536E+01  0.161434E+01  0.520502E-01  0.247697E-05  0.638192E-05  0.326622E-01
  0.157107E+01  0.161434E+01  0.508853E-01  0.357143E-05  0.229614E-05  0.312421E-01
  0.160761E+01  0.161434E+01  0.490137E-01  0.278549E-05 -0.122706E-05  0.294293E-01
  0.164501E+01  0.161434E+01  0.467004E-01  0.113800E-05 -0.295844E-05  0.274092E-01
  0.168327E+01  0.161434E+01  0.441133E-01  0.150486E-06 -0.371937E-05  0.252962E-01
  0.172242E+01  0.161434E+01  0.414073E-01 -0.968605E-07 -0.419702E-05  0.231875E-01
  0.176248E+01  0.161434E+01  0.387075E-01 -0.257940E-07 -0.462214E-05  0.211558E-01
  0.180347E+01  0.161434E+01  0.361056E-01  0.132161E-06 -0.493891E-05  0.192494E-01
  0.184542E+01  0.161434E+01  0.336680E-01  0.220970E-06 -0.505944E-05  0.174985E-01
  0.188834E+01  0.161434E+01  0.314338E-01  0.165893E-06 -0.490874E-05  0.159160E-01
  0.193226E+01  0.161434E+01  0.294176E-01 -0.633567E-07 -0.461197E-05  0.145006E-01
  0.197720E+01  0.161434E+01  0.276112E-01 -0.484632E-06 -0.429297E-05  0.132394E-01
  0.202319E+01  0.161434E+01  0.259966E-01 -0.892093E-06 -0.402886E-05  0.121153E-01
  0.207025E+01  0.161434E+01  0.245514E-01 -0.110206E-05 -0.386594E-05  0.111104E-01
  0.211840E+01  0.161434E+01  0.232476E-01 -0.112723E-05 -0.378214E-05  0.102054E-01
  0.216767E+01  0.161434E+01  0.220523E-01 -0.102407E-05 -0.369349E-05  0.938088E-02
  0.221809E+01  0.161434E+01  0.209347E-01 -0.827062E-06 -0.355637E-05  0.861969E-02
  0.226968E+01  0.161434E+01  0.198710E-01 -0.617341E-06 -0.338478E-05  0.790932E-02
  0.232247E+01  0.161434E+01  0.188447E-01 -0.496110E-06 -0.318871E-05  0.724143E-02
  0.237649E+01  0.161434E+01  0.178480E-01 -0.448614E-06 -0.297987E-05  0.661164E-02
  0.243176E+01  0.161434E+01  0.168801E-01 -0.440924E-06 -0.278902E-05  0.601862E-02
  0.248832E+01  0.161434E+01  0.159436E-01 -0.440065E-06 -0.262272E-05  0.546223E-02
  0.254620E+01  0.161434E+01  0.150420E-01 -0.420559E-06 -0.247172E-05  0.494239E-02
  0.260542E+01  0.161434E+01  0.141770E-01 -0.381693E-06 -0.232337E-05  0.445837E-02
  0.266602E+01  0.161434E+01  0.133497E-01 -0.334007E-06 -0.216914E-05  0.400903E-02
  0.272803E+01  0.161434E+01  0.125609E-01 -0.302078E-06 -0.200066E-05  0.359313E-02
  0.279148E+01  0.161434E+01  0.118115E-01 -0.287315E-06 -0.182835E-05  0.320939E-02
  0.285640E+01  0.161434E+01  0.111017E-01 -0.287374E-06 -0.166886E-05  0.285634E-02
  0.292284E+01  0.161434E+01  0.104312E-01 -0.292458E-06 -0.152832E-05  0.253229E-02
  0.299082E+01  0.161434E+01  0.979874E-02 -0.290076E-06 -0.140132E-05  0.223540E-02
  0.306038E+01  0.161434E+01  0.920238E-02 -0.282598E-06 -0.128052E-05  0.196373E-02
  0.313156E+01  0.161434E+01  0.864003E-02 -0.275643E-06 -0.116858E-05  0.171541E-02
  0.320440E+01  0.161434E+01  0.810981E-02 -0.271673E-06 -0.107407E-05  0.148873E-02
  0.327893E+01  0.161434E+01  0.760972E-02 -0.269515E-06 -0.998719E-06  0.128206E-02
  0.335520E+01  0.161434E+01  0.713773E-02 -0.265665E-06 -0.930423E-06  0.109387E-02
  0.343323E+01  0.161434E+01  0.669194E-02 -0.260394E-06 -0.870819E-06  0.922760E-03
  0.351309E+01  0.161434E+01  0.627143E-02 -0.253854E-06 -0.809508E-06  0.767558E-03
  0.359480E+01  0.161434E+01  0.587539E-02 -0.242256E-06 -0.737938E-06  0.627153E-03
  0.367841E+01  0.161434E+01  0.550287E-02 -0.224919E-06 -0.647565E-06  0.500454E-03
  0.376396E+01  0.161434E+01  0.515270E-02 -0.205180E-06 -0.539992E-06  0.386400E-03
  0.385151E+01  0.161434E+01  0.482359E-02 -0.192941E-06 -0.428783E-06  0.283982E-03
  0.394109E+01  0.161434E+01  0.451416E-02 -0.200101E-06 -0.333183E-06  0.192250E-03
  0.403275E+01  0.161434E+01  0.422290E-02 -0.230752E-06 -0.285651E-06  0.110328E-03
  0.412655E+01  0.161434E+01  0.394906E-02 -0.262692E-06 -0.276668E-06  0.374306E-04
  0.422253E+01  0.161434E+01  0.369212E-02 -0.265488E-06 -0.301935E-06 -0.271796E-04
  0.432074E+01  0.161434E+01  0.345144E-02 -0.247115E-06 -0.360156E-06 -0.842059E-04
  0.442124E+01  0.161434E+01  0.322518E-02 -0.210805E-06 -0.421157E-06 -0.134276E-03
  0.452407E+01  0.161434E+01  0.301168E-02 -0.157408E-06 -0.439643E-06 -0.177924E-03
  0.462929E+01  0.161434E+01  0.280955E-02 -0.113740E-06 -0.424390E-06 -0.215602E-03
  0.473697E+01  0.161434E+01  0.261823E-02 -0.844634E-07 -0.381137E-06 -0.247759E-03
  0.484714E+01  0.161434E+01  0.243828E-02 -0.499078E-07 -0.302986E-06 -0.274932E-03
  0.495988E+01  0.161434E+01  0.227110E-02  0.494483E-07 -0.190183E-06 -0.297810E-03
  0.507524E+01  0.161434E+01  0.211900E-02  0.264777E-06 -0.800175E-07 -0.317319E-03
  0.519328E+01  0.161434E+01  0.198172E-02  0.513010E-06  0.349884E-08 -0.334117E-03
  0.531407E+01  0.161434E+01  0.185316E-02  0.621811E-06  0.593383E-07 -0.347798E-03
  0.543767E+01  0.161434E+01  0.172624E-02  0.611699E-06  0.765967E-07 -0.357383E-03
  0.556415E+01  0.161434E+01  0.160091E-02  0.388167E-06  0.660295E-07 -0.362924E-03
  0.569356E+01  0.161434E+01  0.147535E-02 -0.144859E-06  0.190902E-07 -0.363999E-03
  0.582599E+01  0.161434E+01  0.135563E-02 -0.710393E-06 -0.709461E-07 -0.362144E-03
  0.596149E+01  0.161434E+01  0.125298E-02 -0.912178E-06 -0.156798E-06 -0.360762E-03
  0.610015E+01  0.161434E+01  0.117492E-02 -0.821042E-06 -0.223370E-06 -0.363016E-03
  0.624203E+01  0.161434E+01  0.111676E-02 -0.403076E-06 -0.246954E-06 -0.368772E-03
