 r Theta rho m1 m2 m3
  0.803834E+01  0.175100E+01  0.471830E-05 -0.184699E-07  0.230527E-09  0.126832E-05
  0.822530E+01  0.175100E+01  0.500476E-05 -0.102609E-07  0.166678E-08  0.131550E-05
  0.841662E+01  0.175100E+01  0.525493E-05 -0.193264E-08  0.349081E-08  0.134997E-05
  0.861238E+01  0.175100E+01  0.543256E-05  0.509389E-08  0.559338E-08  0.136247E-05
  0.881269E+01  0.175100E+01  0.549850E-05  0.962342E-08  0.790614E-08  0.134387E-05
  0.901766E+01  0.175100E+01  0.536119E-05  0.118333E-07  0.964249E-08  0.127400E-05
  0.922740E+01  0.175100E+01  0.490535E-05  0.115538E-07  0.101323E-07  0.113140E-05
  0.944202E+01  0.175100E+01  0.431398E-05  0.100932E-07  0.930110E-08  0.966876E-06
  0.966163E+01  0.175100E+01  0.401908E-05  0.107988E-07  0.823943E-08  0.882414E-06
  0.988635E+01  0.175100E+01  0.396966E-05  0.136202E-07  0.759552E-08  0.865236E-06
  0.111279E+01  0.177961E+01  0.100500E-07  0.203574E-11  0.196099E-11  0.105299E-10
  0.113867E+01  0.177961E+01  0.100272E-07  0.139675E-11  0.881730E-12  0.594903E-13
  0.116516E+01  0.177961E+01  0.100073E-07  0.157935E-11  0.300168E-12  0.941248E-14
  0.119226E+01  0.177961E+01  0.100015E-07  0.148082E-11  0.916696E-14  0.361343E-14
  0.121999E+01  0.177961E+01  0.100026E-07  0.116527E-11  0.297686E-14 -0.477286E-14
  0.124837E+01  0.177961E+01  0.100014E-07  0.783434E-12  0.409450E-15 -0.933147E-14
  0.127740E+01  0.177961E+01  0.100008E-07  0.493614E-12  0.352253E-16 -0.442513E-15
  0.130711E+01  0.177961E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.133751E+01  0.177961E+01  0.100007E-07  0.893627E-12 -0.664717E-15 -0.258745E-13
  0.136862E+01  0.177961E+01  0.100000E-07  0.159999E-13 -0.299053E-17 -0.188864E-15
  0.140045E+01  0.177961E+01  0.100000E-07  0.174896E-10  0.282235E-11  0.502943E-11
  0.143303E+01  0.177961E+01  0.102904E-07  0.390483E-10  0.610736E-11  0.130127E-10
  0.146636E+01  0.177961E+01  0.105732E-07  0.532426E-10  0.778698E-11  0.198639E-10
  0.150046E+01  0.177961E+01  0.104671E-07  0.380175E-10  0.485891E-11  0.242189E-11
  0.153536E+01  0.177961E+01  0.101369E-07  0.267415E-10  0.108347E-11  0.150971E-16
  0.157107E+01  0.177961E+01  0.100047E-07  0.238291E-10 -0.321143E-12 -0.157320E-19
  0.160761E+01  0.177961E+01  0.100074E-07  0.260559E-10 -0.715048E-12 -0.546498E-16
  0.164501E+01  0.177961E+01  0.100400E-07  0.226136E-10 -0.101050E-11 -0.157986E-15
  0.168327E+01  0.177961E+01  0.100416E-07  0.158977E-10 -0.113513E-11 -0.198843E-15
  0.172242E+01  0.177961E+01  0.100339E-07  0.110604E-10 -0.107498E-11 -0.160490E-15
  0.176248E+01  0.177961E+01  0.100370E-07  0.714528E-11 -0.696883E-12 -0.638330E-16
  0.180347E+01  0.177961E+01  0.100320E-07  0.340638E-11 -0.177898E-12 -0.118501E-16
  0.184542E+01  0.177961E+01  0.100109E-07  0.129406E-11 -0.848340E-14 -0.637251E-22
  0.188834E+01  0.177961E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.193226E+01  0.177961E+01  0.100278E-07  0.116451E-10 -0.102094E-12  0.941427E-11
  0.197720E+01  0.177961E+01  0.101095E-07  0.153923E-10 -0.104035E-12  0.718265E-11
  0.202319E+01  0.177961E+01  0.101064E-07  0.130860E-10 -0.178307E-12  0.239988E-11
  0.207025E+01  0.177961E+01  0.100611E-07  0.903898E-11 -0.237739E-12  0.172962E-11
  0.211840E+01  0.177961E+01  0.100431E-07  0.781365E-11 -0.208785E-12  0.479680E-11
  0.216767E+01  0.177961E+01  0.100337E-07  0.597571E-11 -0.152810E-12  0.854151E-11
  0.221809E+01  0.177961E+01  0.100240E-07  0.479669E-11 -0.823368E-13  0.330251E-11
  0.226968E+01  0.177961E+01  0.100183E-07  0.346499E-11 -0.316135E-13  0.442241E-12
  0.232247E+01  0.177961E+01  0.100116E-07  0.180108E-11 -0.837292E-14  0.660793E-14
  0.237649E+01  0.177961E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.243176E+01  0.177961E+01  0.100002E-07  0.291293E-11 -0.906674E-13  0.372051E-13
  0.248832E+01  0.177961E+01  0.100123E-07  0.353685E-11 -0.137978E-12  0.415120E-13
  0.254620E+01  0.177961E+01  0.100060E-07  0.280291E-11 -0.619186E-12  0.432286E-10
  0.260542E+01  0.177961E+01  0.100177E-07 -0.346687E-12 -0.228424E-11  0.218113E-09
  0.266602E+01  0.177961E+01  0.100679E-07 -0.932943E-11 -0.334898E-11  0.322297E-09
  0.272803E+01  0.177961E+01  0.100806E-07 -0.112379E-10 -0.267077E-11  0.258183E-09
  0.279148E+01  0.177961E+01  0.100539E-07 -0.893031E-11 -0.759589E-12  0.111258E-09
  0.285640E+01  0.177961E+01  0.100224E-07 -0.501446E-11  0.925220E-13  0.457826E-10
  0.292284E+01  0.177961E+01  0.100054E-07 -0.190201E-11  0.679171E-13  0.328408E-10
  0.299082E+01  0.177961E+01  0.100028E-07  0.346304E-12  0.344335E-14  0.211113E-10
  0.306038E+01  0.177961E+01  0.100022E-07 -0.467085E-13 -0.124715E-13  0.125287E-10
  0.313156E+01  0.177961E+01  0.100038E-07  0.180892E-12 -0.492918E-13  0.442140E-10
  0.320440E+01  0.177961E+01  0.100041E-07  0.151942E-11 -0.468570E-13  0.407562E-10
  0.327893E+01  0.177961E+01  0.100039E-07  0.197775E-11 -0.295945E-13  0.325678E-10
  0.335520E+01  0.177961E+01  0.100023E-07  0.187146E-11 -0.117047E-13  0.251146E-10
  0.343323E+01  0.177961E+01  0.100020E-07  0.151269E-11 -0.362749E-14  0.258858E-10
  0.351309E+01  0.177961E+01  0.100027E-07  0.134023E-11 -0.215241E-14  0.533051E-11
  0.359480E+01  0.177961E+01  0.100002E-07  0.127688E-11 -0.125450E-12  0.287857E-10
  0.367841E+01  0.177961E+01  0.102460E-07  0.111394E-10 -0.262641E-11  0.611695E-09
  0.376396E+01  0.177961E+01  0.107939E-07 -0.902515E-11 -0.480149E-11  0.110223E-08
  0.385151E+01  0.177961E+01  0.105437E-07 -0.775452E-10 -0.371528E-11  0.104647E-08
  0.394109E+01  0.177961E+01  0.100493E-07 -0.835931E-10 -0.989687E-12  0.529070E-09
  0.403275E+01  0.177961E+01  0.101269E-07 -0.859990E-10 -0.104691E-12  0.468355E-09
  0.412655E+01  0.177961E+01  0.102046E-07 -0.106091E-09 -0.223409E-12  0.712028E-09
  0.422253E+01  0.177961E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.432074E+01  0.177961E+01  0.100214E-07 -0.143882E-10 -0.450859E-14  0.110212E-09
  0.442124E+01  0.177961E+01  0.101217E-07 -0.513244E-10 -0.123706E-12  0.431730E-09
  0.452407E+01  0.177961E+01  0.100982E-07 -0.667930E-10 -0.590531E-12  0.678434E-09
  0.462929E+01  0.177961E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.473697E+01  0.177961E+01  0.100002E-07 -0.233622E-12 -0.125170E-14  0.318320E-11
  0.484714E+01  0.177961E+01  0.100503E-07 -0.240650E-10 -0.101979E-12  0.388486E-09
  0.495988E+01  0.177961E+01  0.100463E-07 -0.331354E-10 -0.332453E-12  0.645545E-09
  0.507524E+01  0.177961E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.519328E+01  0.177961E+01  0.100024E-07 -0.248415E-11  0.302854E-13  0.572338E-10
  0.531407E+01  0.177961E+01  0.100072E-07 -0.132898E-10 -0.770460E-12  0.530633E-09
  0.543767E+01  0.177961E+01  0.118745E-07 -0.466799E-11 -0.690676E-11  0.194247E-08
  0.556415E+01  0.177961E+01  0.270811E-07 -0.130745E-10 -0.168121E-10  0.634086E-08
  0.569356E+01  0.177961E+01  0.717110E-07 -0.763289E-09 -0.576346E-10  0.187426E-07
  0.582599E+01  0.177961E+01  0.100006E-06 -0.353704E-08 -0.159809E-09  0.267179E-07
  0.596149E+01  0.177961E+01  0.119413E-06 -0.510206E-08 -0.212292E-09  0.316819E-07
  0.610015E+01  0.177961E+01  0.165362E-06 -0.648283E-08 -0.234148E-09  0.443851E-07
  0.624203E+01  0.177961E+01  0.229152E-06 -0.793405E-08 -0.211210E-09  0.617145E-07
  0.638722E+01  0.177961E+01  0.290830E-06 -0.917912E-08 -0.198602E-09  0.780425E-07
  0.653577E+01  0.177961E+01  0.341248E-06 -0.101004E-07 -0.181129E-09  0.906738E-07
  0.668779E+01  0.177961E+01  0.384697E-06 -0.107480E-07 -0.169227E-09  0.100739E-06
  0.684334E+01  0.177961E+01  0.432811E-06 -0.112644E-07 -0.162612E-09  0.112436E-06
  0.700251E+01  0.177961E+01  0.489466E-06 -0.116403E-07 -0.124953E-09  0.127144E-06
  0.716538E+01  0.177961E+01  0.547865E-06 -0.117486E-07 -0.926734E-10  0.142395E-06
  0.733204E+01  0.177961E+01  0.605234E-06 -0.116160E-07 -0.741183E-10  0.156767E-06
  0.750257E+01  0.177961E+01  0.664655E-06 -0.112468E-07 -0.292921E-10  0.170649E-06
  0.767707E+01  0.177961E+01  0.730903E-06 -0.105530E-07  0.866280E-10  0.185710E-06
  0.785563E+01  0.177961E+01  0.805676E-06 -0.949563E-08  0.258629E-09  0.202777E-06
  0.803834E+01  0.177961E+01  0.887860E-06 -0.799450E-08  0.496013E-09  0.221780E-06
  0.822530E+01  0.177961E+01  0.976289E-06 -0.603916E-08  0.880398E-09  0.242615E-06
  0.841662E+01  0.177961E+01  0.106688E-05 -0.378816E-08  0.165098E-08  0.263542E-06
  0.861238E+01  0.177961E+01  0.114889E-05 -0.151761E-08  0.289946E-08  0.281384E-06
  0.881269E+01  0.177961E+01  0.121031E-05  0.420545E-09  0.413936E-08  0.292236E-06
  0.901766E+01  0.177961E+01  0.123196E-05  0.179252E-08  0.493010E-08  0.291173E-06
  0.922740E+01  0.177961E+01  0.118725E-05  0.228262E-08  0.492309E-08  0.272981E-06
  0.944202E+01  0.177961E+01  0.108466E-05  0.203114E-08  0.430038E-08  0.241962E-06
  0.966163E+01  0.177961E+01  0.103681E-05  0.226489E-08  0.375870E-08  0.225742E-06
  0.988635E+01  0.177961E+01  0.103510E-05  0.302685E-08  0.355964E-08  0.223362E-06
  0.111279E+01  0.181680E+01  0.100001E-07  0.541899E-12  0.150159E-15  0.000000E+00
  0.113867E+01  0.181680E+01  0.100000E-07  0.171857E-13  0.682602E-18  0.000000E+00
  0.116516E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.119226E+01  0.181680E+01  0.100005E-07  0.273198E-12  0.762118E-16  0.000000E+00
  0.121999E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.124837E+01  0.181680E+01  0.100005E-07  0.645056E-12  0.874207E-16  0.134663E-16
  0.127740E+01  0.181680E+01  0.100007E-07  0.470541E-12  0.680408E-16 -0.144633E-16
  0.130711E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.133751E+01  0.181680E+01  0.100009E-07  0.858973E-12 -0.132302E-15 -0.503269E-14
  0.136862E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.140045E+01  0.181680E+01  0.100587E-07  0.121594E-10  0.187600E-11  0.157851E-11
  0.143303E+01  0.181680E+01  0.101831E-07  0.173692E-10  0.274655E-11  0.178192E-11
  0.146636E+01  0.181680E+01  0.101584E-07  0.136798E-10  0.177893E-11  0.202568E-12
  0.150046E+01  0.181680E+01  0.100531E-07  0.106675E-10  0.483514E-12  0.436553E-18
  0.153536E+01  0.181680E+01  0.100156E-07  0.990432E-11  0.509971E-13  0.178732E-17
  0.157107E+01  0.181680E+01  0.100146E-07  0.937175E-11 -0.260332E-13 -0.152596E-16
  0.160761E+01  0.181680E+01  0.100137E-07  0.877499E-11  0.683826E-14 -0.962118E-16
  0.164501E+01  0.181680E+01  0.100135E-07  0.823079E-11  0.186748E-13 -0.250726E-15
  0.168327E+01  0.181680E+01  0.100225E-07  0.755509E-11  0.197191E-13 -0.314435E-15
  0.172242E+01  0.181680E+01  0.100336E-07  0.646662E-11  0.138205E-13 -0.258513E-15
  0.176248E+01  0.181680E+01  0.100368E-07  0.481518E-11  0.958680E-14 -0.110729E-15
  0.180347E+01  0.181680E+01  0.100277E-07  0.294520E-11  0.369684E-14 -0.234605E-16
  0.184542E+01  0.181680E+01  0.100103E-07  0.125863E-11 -0.175946E-14 -0.160007E-18
  0.188834E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.193226E+01  0.181680E+01  0.100186E-07  0.110584E-10  0.194986E-13  0.212462E-12
  0.197720E+01  0.181680E+01  0.100936E-07  0.154970E-10  0.138308E-13  0.179860E-12
  0.202319E+01  0.181680E+01  0.101033E-07  0.138833E-10 -0.665500E-13  0.301227E-12
  0.207025E+01  0.181680E+01  0.100867E-07  0.115119E-10 -0.139721E-12  0.629236E-12
  0.211840E+01  0.181680E+01  0.100732E-07  0.940010E-11 -0.144663E-12  0.620182E-12
  0.216767E+01  0.181680E+01  0.100613E-07  0.727125E-11 -0.101472E-12  0.108449E-11
  0.221809E+01  0.181680E+01  0.100443E-07  0.522360E-11 -0.448772E-13  0.683780E-12
  0.226968E+01  0.181680E+01  0.100265E-07  0.325988E-11 -0.984600E-14  0.129679E-12
  0.232247E+01  0.181680E+01  0.100106E-07  0.147829E-11  0.319522E-14  0.584505E-14
  0.237649E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.243176E+01  0.181680E+01  0.100098E-07  0.422975E-11 -0.676180E-13  0.169405E-13
  0.248832E+01  0.181680E+01  0.100322E-07  0.462769E-11 -0.681214E-13  0.129037E-13
  0.254620E+01  0.181680E+01  0.100247E-07  0.308058E-11 -0.644642E-13  0.306818E-14
  0.260542E+01  0.181680E+01  0.100086E-07  0.154111E-11 -0.121453E-12  0.265818E-16
  0.266602E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.272803E+01  0.181680E+01  0.100156E-07  0.100316E-10 -0.516507E-12  0.439722E-11
  0.279148E+01  0.181680E+01  0.100659E-07  0.125847E-10 -0.450503E-12  0.866998E-11
  0.285640E+01  0.181680E+01  0.100574E-07  0.105590E-10 -0.201966E-12  0.873708E-11
  0.292284E+01  0.181680E+01  0.100426E-07  0.855414E-11 -0.113699E-12  0.756269E-11
  0.299082E+01  0.181680E+01  0.100366E-07  0.763141E-11 -0.114330E-12  0.587595E-11
  0.306038E+01  0.181680E+01  0.100324E-07  0.677738E-11 -0.108586E-12  0.462070E-11
  0.313156E+01  0.181680E+01  0.100279E-07  0.568056E-11 -0.771266E-13  0.424450E-11
  0.320440E+01  0.181680E+01  0.100224E-07  0.431156E-11 -0.344530E-13  0.697169E-11
  0.327893E+01  0.181680E+01  0.100147E-07  0.310479E-11 -0.100623E-13  0.543467E-11
  0.335520E+01  0.181680E+01  0.100054E-07  0.221618E-11 -0.303229E-14  0.282820E-11
  0.343323E+01  0.181680E+01  0.100022E-07  0.195239E-11 -0.615507E-14  0.906516E-12
  0.351309E+01  0.181680E+01  0.100052E-07  0.190340E-11 -0.131816E-13  0.718678E-12
  0.359480E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.367841E+01  0.181680E+01  0.100065E-07  0.538800E-11 -0.116315E-11  0.782635E-10
  0.376396E+01  0.181680E+01  0.100440E-07  0.229076E-11 -0.182424E-11  0.140336E-09
  0.385151E+01  0.181680E+01  0.100100E-07 -0.317250E-11 -0.123809E-11  0.974077E-10
  0.394109E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.403275E+01  0.181680E+01  0.100011E-07  0.683185E-12 -0.549248E-15  0.000000E+00
  0.412655E+01  0.181680E+01  0.100011E-07 -0.668766E-12 -0.253890E-13  0.426608E-12
  0.422253E+01  0.181680E+01  0.100010E-07 -0.741542E-13 -0.946565E-13  0.262887E-11
  0.432074E+01  0.181680E+01  0.100002E-07  0.167403E-12 -0.416622E-14  0.765672E-13
  0.442124E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.452407E+01  0.181680E+01  0.100069E-07  0.255887E-11 -0.342586E-13  0.601434E-12
  0.462929E+01  0.181680E+01  0.100112E-07  0.175984E-11 -0.306745E-13  0.611041E-12
  0.473697E+01  0.181680E+01  0.100062E-07  0.977610E-12 -0.117556E-13  0.311575E-12
  0.484714E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.495988E+01  0.181680E+01  0.100015E-07  0.174717E-11 -0.172020E-13  0.161151E-12
  0.507524E+01  0.181680E+01  0.100000E-07  0.230149E-12 -0.132992E-14  0.720749E-14
  0.519328E+01  0.181680E+01  0.100013E-07  0.251179E-11 -0.170102E-13  0.950664E-13
  0.531407E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.543767E+01  0.181680E+01  0.100902E-07  0.612306E-11 -0.356761E-11  0.379621E-09
  0.556415E+01  0.181680E+01  0.104543E-07  0.217621E-11 -0.663972E-11  0.749168E-09
  0.569356E+01  0.181680E+01  0.107046E-07 -0.412819E-10 -0.739497E-11  0.868681E-09
  0.582599E+01  0.181680E+01  0.101000E-07 -0.836289E-10 -0.626712E-11  0.603937E-09
  0.596149E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.610015E+01  0.181680E+01  0.101039E-07 -0.584397E-10 -0.208308E-11  0.300927E-09
  0.624203E+01  0.181680E+01  0.100856E-07 -0.686923E-10 -0.163371E-11  0.411399E-09
  0.638722E+01  0.181680E+01  0.101292E-07 -0.756791E-10 -0.131575E-11  0.517517E-09
  0.653577E+01  0.181680E+01  0.100657E-07 -0.738826E-10 -0.124888E-11  0.546487E-09
  0.668779E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.684334E+01  0.181680E+01  0.100191E-07 -0.119201E-10 -0.760475E-13  0.969397E-10
  0.700251E+01  0.181680E+01  0.100732E-07 -0.309549E-10 -0.130556E-12  0.282329E-09
  0.716538E+01  0.181680E+01  0.100836E-07 -0.427164E-10 -0.258514E-12  0.458744E-09
  0.733204E+01  0.181680E+01  0.100620E-07 -0.439032E-10 -0.586920E-12  0.572234E-09
  0.750257E+01  0.181680E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.767707E+01  0.181680E+01  0.100017E-07 -0.129074E-11  0.115311E-13  0.209960E-10
  0.785563E+01  0.181680E+01  0.100233E-07 -0.112288E-10  0.298346E-12  0.229443E-09
  0.803834E+01  0.181680E+01  0.100218E-07 -0.132534E-10  0.700606E-12  0.456975E-09
  0.822530E+01  0.181680E+01  0.102296E-07 -0.669327E-11  0.289101E-11  0.952048E-09
  0.841662E+01  0.181680E+01  0.151309E-07  0.166308E-10  0.261651E-10  0.222003E-08
  0.861238E+01  0.181680E+01  0.318835E-07  0.159726E-09  0.138718E-09  0.599276E-08
  0.881269E+01  0.181680E+01  0.550654E-07  0.468992E-09  0.341672E-09  0.109065E-07
  0.901766E+01  0.181680E+01  0.812031E-07  0.778119E-09  0.574186E-09  0.159930E-07
  0.922740E+01  0.181680E+01  0.106396E-06  0.441801E-09  0.667089E-09  0.205786E-07
  0.944202E+01  0.181680E+01  0.117696E-06  0.218622E-10  0.612812E-09  0.220657E-07
  0.966163E+01  0.181680E+01  0.121085E-06 -0.105625E-09  0.523457E-09  0.223153E-07
  0.988635E+01  0.181680E+01  0.122647E-06 -0.262153E-10  0.492807E-09  0.226559E-07
  0.111279E+01  0.186514E+01  0.100000E-07  0.282047E-12  0.222853E-27  0.000000E+00
  0.113867E+01  0.186514E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.116516E+01  0.186514E+01  0.100002E-07  0.469406E-12  0.317474E-17  0.000000E+00
  0.119226E+01  0.186514E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.121999E+01  0.186514E+01  0.100002E-07  0.769448E-12  0.775370E-16 -0.411968E-19
  0.124837E+01  0.186514E+01  0.100009E-07  0.609170E-12  0.289895E-16  0.177741E-19
  0.127740E+01  0.186514E+01  0.100005E-07  0.263552E-12 -0.588349E-16  0.126342E-19
  0.130711E+01  0.186514E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.133751E+01  0.186514E+01  0.100011E-07  0.115376E-11 -0.334391E-15  0.535529E-15
  0.136862E+01  0.186514E+01  0.100009E-07  0.568527E-12 -0.393976E-15  0.893865E-15
  0.140045E+01  0.186514E+01  0.100001E-07  0.892951E-12  0.593694E-13  0.179410E-13
  0.143303E+01  0.186514E+01  0.100048E-07  0.594162E-11  0.220129E-12  0.114395E-13
  0.146636E+01  0.186514E+01  0.100012E-07  0.665160E-11  0.526510E-13  0.157683E-14
  0.150046E+01  0.186514E+01  0.100012E-07  0.677496E-11  0.175085E-13 -0.641565E-18
  0.153536E+01  0.186514E+01  0.100061E-07  0.674771E-11  0.257962E-13 -0.156190E-18
  0.157107E+01  0.186514E+01  0.100086E-07  0.643493E-11  0.331657E-13 -0.147082E-16
  0.160761E+01  0.186514E+01  0.100069E-07  0.624597E-11  0.268810E-13 -0.833568E-16
  0.164501E+01  0.186514E+01  0.100070E-07  0.625918E-11  0.186023E-13 -0.219412E-15
  0.168327E+01  0.186514E+01  0.100163E-07  0.618482E-11  0.262599E-13 -0.284120E-15
  0.172242E+01  0.186514E+01  0.100252E-07  0.526646E-11  0.397557E-13 -0.232465E-15
  0.176248E+01  0.186514E+01  0.100250E-07  0.409692E-11  0.397881E-13 -0.994679E-16
  0.180347E+01  0.186514E+01  0.100202E-07  0.297537E-11  0.181417E-13 -0.220702E-16
  0.184542E+01  0.186514E+01  0.100121E-07  0.186817E-11 -0.105666E-14 -0.976791E-18
  0.188834E+01  0.186514E+01  0.100023E-07  0.522663E-12 -0.157388E-14 -0.330831E-19
  0.193226E+01  0.186514E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.197720E+01  0.186514E+01  0.100398E-07  0.111117E-10  0.115889E-12  0.981816E-14
  0.202319E+01  0.186514E+01  0.100760E-07  0.130599E-10  0.748452E-13  0.196704E-13
  0.207025E+01  0.186514E+01  0.100880E-07  0.119553E-10 -0.709151E-14  0.518164E-13
  0.211840E+01  0.186514E+01  0.100852E-07  0.984148E-11 -0.357591E-13  0.270328E-13
  0.216767E+01  0.186514E+01  0.100731E-07  0.770251E-11 -0.429293E-13  0.880981E-14
  0.221809E+01  0.186514E+01  0.100537E-07  0.538849E-11 -0.361843E-13  0.353411E-14
  0.226968E+01  0.186514E+01  0.100295E-07  0.314195E-11 -0.153925E-13  0.586429E-14
  0.232247E+01  0.186514E+01  0.100093E-07  0.128212E-11 -0.345055E-14  0.138947E-14
  0.237649E+01  0.186514E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.243176E+01  0.186514E+01  0.100150E-07  0.456341E-11 -0.445376E-14  0.201073E-14
  0.248832E+01  0.186514E+01  0.100389E-07  0.487872E-11 -0.883837E-14  0.135945E-14
  0.254620E+01  0.186514E+01  0.100318E-07  0.305915E-11 -0.970285E-14  0.212355E-15
  0.260542E+01  0.186514E+01  0.100097E-07  0.117266E-11 -0.353677E-14  0.000000E+00
  0.266602E+01  0.186514E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.272803E+01  0.186514E+01  0.100188E-07  0.112784E-10 -0.698044E-13  0.155270E-12
  0.279148E+01  0.186514E+01  0.100783E-07  0.144204E-10 -0.104226E-12  0.626748E-12
  0.285640E+01  0.186514E+01  0.100788E-07  0.128959E-10 -0.808166E-13  0.115797E-11
  0.292284E+01  0.186514E+01  0.100647E-07  0.108491E-10 -0.429951E-13  0.100323E-11
  0.299082E+01  0.186514E+01  0.100580E-07  0.913655E-11 -0.275366E-13  0.791778E-12
  0.306038E+01  0.186514E+01  0.100534E-07  0.742324E-11 -0.206747E-13  0.772497E-12
  0.313156E+01  0.186514E+01  0.100433E-07  0.565286E-11 -0.819496E-14  0.186401E-12
  0.320440E+01  0.186514E+01  0.100299E-07  0.394129E-11  0.451797E-14  0.101095E-13
  0.327893E+01  0.186514E+01  0.100158E-07  0.221600E-11  0.863905E-14  0.000000E+00
  0.335520E+01  0.186514E+01  0.100041E-07  0.800276E-12  0.354048E-14  0.000000E+00
